1612428338934,2,           0,           0,     3.01626,  -0.0296956,1612504611313
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1612622398990
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1612739936679
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1612857242100
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1612954968383
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613073430586
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613190764435
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613308563198
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613426127314
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613545162883
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613662992180
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613761086011
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613878364059
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1613996095159
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614113755968
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614230971214
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614348438113
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614449793631
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614578505796
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614697716882
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614813607751
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1614930481517
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615048686028
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615164425925
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615288364877
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615399221371
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615503602158
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615639137487
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615736587928
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615853506949
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1615973775176
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1616090924550
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1616209597957
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1616330265353
1612428338934,2,           0,           0,     3.01626,  -0.0296956,1616446474320
1612428338934,2,           0,    0.021122,     3.01626,  -0.0296956,1616564633864
1612428338934,2,           0,   0.0455437,     3.01626,  -0.0296956,1616682499229
1612428338934,2,           0,   0.0689566,     3.01626,  -0.0296956,1616799421698
1612428338934,2,           0,   0.0876841,     3.01696,  -0.0313188,1616897536504
1612428338934,2,           0,    0.109169,     3.01596,   -0.040543,1617015420995
1612428338934,2,           0,    0.132656,     3.01408,  -0.0726244,1617152719377
1612428338934,2,           0,    0.148208,     3.01156,   -0.105685,1617251394301
1612428338934,2,           0,    0.165452,     3.00989,   -0.151403,1617367624345
1612428338934,2,           0,    0.181166,     3.00823,   -0.186382,1617485779647
1612428338934,2,           0,    0.194981,      3.0009,   -0.255606,1617604080944
1612428338934,2,           0,    0.206653,     2.99643,   -0.303491,1617721279638
1612428338934,2,           0,    0.216725,     2.98619,   -0.390126,1617859226284
1612428338934,2,           0,    0.220737,     2.97917,   -0.432749,1617957497722
1612428338934,2,           0,    0.200895,     2.96751,   -0.515856,1618076027928
1612428338934,2,           0,    0.180405,     2.95748,   -0.582258,1618192411682
1612428338934,2,           0,    0.151262,     2.94104,   -0.659872,1618308978318
1612428338934,2,           0,    0.124716,     2.92638,   -0.720475,1618426968874
1612428338934,2,           0,   0.0866817,     2.90689,   -0.797989,1618545372894
1612428338934,2,           0,   0.0562698,     2.89136,   -0.851374,1618663685947
1612428338934,2,           0,  0.00964473,     2.87835,   -0.913962,1618782208183
1612428338934,2,           0,           0,     2.86434,   -0.957714,1618901355896
1612428338934,2,           0,           0,     2.84081,   -0.976627,1619017823406
1612428338934,2,           0,           0,     2.83626,   -0.989137,1619134362995
1612428338934,2,           0,           0,     2.83337,   -0.994071,1619250445019
1612428338934,2,           0,           0,     2.82984,    -1.00105,1619368314524
1612428338934,2,           0,           0,     2.84553,    -1.01201,1619484476096
1612428338934,2,           0,           0,     2.82639,    -1.01569,1619602752880
1612428338934,2,           0,           0,     2.82528,    -1.03348,1619718338161
1612428338934,2,           0,           0,     2.82434,    -1.04052,1619841132947
1612428338934,2,           0,           0,     2.82732,    -1.04217,1619958793051
1612428338934,2,   0.0381275, -0.00445643,      2.8318,    -1.04837,1620074171376
1612428338934,2,   0.0818924, -0.00865794,     2.83091,    -1.04378,1620191880638
1612428338934,2,    0.123488,  -0.0131849,     2.82992,    -1.04482,1620309826129
1612428338934,2,    0.162914,  -0.0157714,     2.82862,    -1.04329,1620427280761
1612428338934,2,     0.20017,  -0.0189483,     2.82307,    -1.04159,1620544350927
1612428338934,2,    0.235256,  -0.0224844,     2.82796,    -1.04658,1620660949306
1612428338934,2,    0.268169,   -0.026099,     2.83167,    -1.05228,1620777114367
1612428338934,2,    0.298911,   -0.028613,      2.8127,     -1.0457,1620895882749
1612428338934,2,    0.327479,  -0.0293115,     2.82797,    -1.05284,1621019328334
1612428338934,2,    0.353873,  -0.0232487,     2.81902,    -1.04296,1621132826440
1612428338934,2,    0.378091,  -0.0220657,      2.8227,    -1.04961,1621249013798
1612428338934,2,    0.400133,  -0.0212589,     2.81066,    -1.05077,1621365437896
1612428338934,2,    0.416836,  -0.0217998,     2.81123,    -1.06133,1621470706305
1612428338934,2,    0.434882,  -0.0184625,     2.81725,     -1.0654,1621587837474
1612428338934,2,    0.450744,  -0.0168859,     2.80292,    -1.07411,1621706277771
1612428338934,2,    0.464419,  -0.0139354,      2.8046,     -1.0833,1621823413265
1612428338934,2,    0.475903,  -0.0100261,     2.79541,    -1.09277,1621942459340
1612428338934,2,    0.485189, -0.00544776,     2.79182,     -1.1022,1622061939411
1612428338934,2,    0.492265, -0.00110901,     2.79877,    -1.12152,1622180557794
1612428338934,2,    0.497112,  0.00576716,     2.77851,    -1.13986,1622297717101
1612428338934,2,    0.499681,   0.0155597,      2.7843,    -1.16276,1622416842154
1612428338934,2,         0.5,   0.0653911,     2.76896,    -1.15853,1622514231753
1612428338934,2,         0.5,   0.0705405,     2.75149,    -1.19852,1622651091517
1612428338934,2,         0.5,   0.0773921,     2.73768,    -1.22838,1622768736060
1612428338934,2,         0.5,   0.0749939,     2.73586,    -1.27687,1622887068571
1612428338934,2,         0.5,   0.0727434,     2.71149,    -1.30037,1622983301254
1612428338934,2,         0.5,   0.0644054,     2.69777,    -1.35592,1623114501792
1612428338934,2,         0.5,   0.0589092,     2.67329,    -1.39736,1623229141907
1612428338934,2,         0.5,   0.0556582,     2.66458,    -1.43191,1623346026077
1612428338934,2,         0.5,   0.0410007,     2.61654,    -1.47827,1623466884892
1612428338934,2,         0.5,   0.0388066,     2.61939,    -1.50815,1623584447056
1612428338934,2,         0.5,    0.035076,     2.60283,    -1.54248,1623681837684
1612428338934,2,         0.5,   0.0184521,       2.577,    -1.56315,1623810983663
1612428338934,2,         0.5,   0.0162239,     2.56183,    -1.59337,1623926664903
1612428338934,2,         0.5, 0.000597171,     2.53684,    -1.60913,1624044278049
1612428338934,2,    0.499333,  -0.0049415,     2.52334,    -1.63231,1624162836861
1612428338934,2,    0.498647,  -0.0344302,     2.51947,    -1.65822,1624279782205
1612428338934,2,    0.499902,  -0.0519834,     2.52265,     -1.6796,1624416633169
1612428338934,2,    0.497939,  -0.0714846,     2.49898,    -1.68254,1624532440798
1612428338934,2,    0.499939,   -0.117155,     2.51704,     -1.6879,1624650008091
1612428338934,2,    0.499661,   -0.133944,     2.50989,    -1.67417,1624768296267
1612428338934,2,    0.498426,   -0.177738,     2.50811,    -1.64794,1624887639110
1612428338934,2,         0.5,   -0.188371,     2.55051,     -1.6385,1625005229304
1612428338934,2,    0.499959,   -0.196785,     2.55556,     -1.5988,1625121980515
1612428338934,2,    0.499901,   -0.232714,     2.57507,    -1.56167,1625238896206
1612428338934,2,         0.5,   -0.237527,     2.59498,    -1.51105,1625355812202
1612428338934,2,         0.5,   -0.239806,     2.61108,    -1.45241,1625473007553
1612428338934,2,         0.5,   -0.239656,      2.5938,    -1.38769,1625589074180
